,E007_Time[h],E007_6803_deltaKaiA3B3_rep1,E007_6803_deltaKaiA3B3_rep2,E007_6803_deltaKaiA3B3_rep3,E007_6803_deltaKaiA3B3_rep4,E007_6803_deltaKaiA3B3_rep5,E008_Time[h],E008_6803_deltaKaiA3B3_rep1,E008_6803_deltaKaiA3B3_rep2,E008_6803_deltaKaiA3B3_rep3,E008_6803_deltaKaiA3B3_rep4,E011_Time[h],E011_6803_deltaKaiA3B3_rep1,E011_6803_deltaKaiA3B3_rep2,E011_6803_deltaKaiA3B3_rep3,E011_6803_deltaKaiA3B3_rep4,E011_6803_deltaKaiA3B3_rep5
856,71.58027777777778,0.7577836299253646,0.9713617374977914,0.5662999400787485,0.750727565491599,0.5662627110841716,71.58055555555555,0.7686372130697081,0.8997956291538036,0.8500921785205617,0.8592895917752508,71.58055555555555,0.2316333916844232,2.23156198023733,0.6404327192718415,1.0294726792382702,0.0409261439858794
857,71.66361111111111,0.7612743367772099,0.9628922253485124,0.5387505946904058,0.7391255010320497,0.5557712896474967,71.66388888888889,0.7715674677421512,0.8964005085679139,0.8487467487001868,0.8570917071481272,71.66388888888889,0.2171337012582737,2.274396786780745,0.6313377664716574,1.0321150482653905,0.0194221638556034
858,71.74972222222222,0.7659721738383358,0.9916318678941208,0.5400746424366296,0.7514983161184584,0.5599892510932836,71.74722222222222,0.7722597747516116,0.8937233733886023,0.8405699486437322,0.8562567908129739,71.74722222222222,0.2129550186419337,2.297319491162142,0.6119725981365252,1.0393395470607998,-0.002478749555242
859,71.83305555555555,0.7614770395427785,0.9839808579753856,0.5530718840683027,0.7200446210799365,0.5455172257217789,71.83333333333333,0.7683137647149241,0.8981633783054053,0.8351616745959234,0.8491845357057701,71.83083333333333,0.2008985814612933,2.335132502236819,0.5913388215796112,0.978346623827379,-0.0057746203912104
860,71.91638888888889,0.7651888330113035,0.9651393880592378,0.5439421198731689,0.7153630222212772,0.5677558460248402,71.91666666666666,0.7601290682059042,0.8929196765259404,0.8333218234951039,0.8518746348430767,71.91666666666666,0.1849656313121713,2.3640382343838047,0.5790380493622342,0.7883367289182005,-0.0280634670687386
861,71.99972222222222,0.7697074540514016,0.9575076502387608,0.5464851496758386,0.7264521218229656,0.5883057466859289,72.0,0.7587053157553467,0.8885914197759053,0.8206502929732336,0.843726781322037,72.0,0.1767574137603229,2.3944391075058524,0.5464718992938719,0.8041103148365281,-0.0365433022761403
862,72.08305555555555,0.7732328031572818,0.9548858362331956,0.5447007728377831,0.7333105181411774,0.5749675645801217,72.08333333333333,0.7564421378510273,0.8945777582990819,0.8189469813558958,0.8445406683203788,72.08333333333333,0.1676751783414281,2.411737547029448,0.5204419944321569,0.7994678362358143,-0.054812132973612
863,72.16638888888889,0.7707647815098846,0.9550741373879376,0.564988788257335,0.759336805407776,0.5775419387740994,72.16666666666666,0.744939164937704,0.8966778408573373,0.81421178766229,0.8465159890964099,72.16666666666666,0.1597201785611057,2.448735983904804,0.5083499630828772,0.8250097499197004,-0.060667960393227
864,72.24972222222222,0.7791032909768669,0.9272727446745412,0.6293489943696873,0.7211295738303128,0.5798295105261544,72.25,0.7369960274171106,0.89629081473062,0.8128446116052317,0.8488524369890246,72.25,0.1492936718949009,2.475436854605859,0.4933974387999728,0.8201365148420217,-0.0697087800389415
865,72.33305555555555,0.7704482341126173,0.9072818486907116,0.6407811891468962,0.7124874095920317,0.5794309232861891,72.33333333333333,0.7390123556479685,0.9006158257169568,0.8122453535911552,0.8589497054176929,72.33333333333333,0.1407969197882924,2.509842601130284,0.4617860603855421,0.8060485921068021,-0.0787325816865911
866,72.41638888888889,0.7591995141582446,0.8929016396603175,0.6386851700978806,0.7458088948518632,0.5655468226957175,72.41666666666666,0.7349877799459743,0.899852018132467,0.8060139147201142,0.8562074878824734,72.41666666666666,0.1310311876566911,2.537355670999472,0.4339174718898391,0.7873464449682573,-0.0897373493838911
867,72.49972222222222,0.7507570350415823,0.8829323074333788,0.6314607342684186,0.7680926077444286,0.5819778565878592,72.5,0.7319219305838081,0.9005985348113427,0.8007501967857821,0.853425477964002,72.5,0.1263977448854357,2.5505785172585487,0.4179933226112722,0.7998305388307942,-0.0805210614504398
868,72.58583333333333,0.742120701377189,0.8793740414860715,0.6155076782411513,0.7461371223800397,0.5525246749873436,72.58333333333333,0.7392144377911283,0.8990545171058636,0.8014541022754498,0.8470033693235013,72.58333333333333,0.1136978648298029,2.585713598476368,0.3996152670964032,0.880501341249008,-0.0974816904777135
869,72.66916666666667,0.7386904184663465,0.8920270309207288,0.616825798135586,0.7369410088446948,0.5531879301105092,72.66944444444444,0.7388649317545757,0.8952191048863938,0.7989255343700246,0.848340855702773,72.66694444444444,0.1043328248149962,2.612763378745508,0.4077849651399525,0.8819593219276867,-0.0934172033290674
870,72.7525,0.7408660922970625,0.8852914644658416,0.5816148896080856,0.7677028332000833,0.5545682763653084,72.75277777777778,0.7406730426177719,0.892091436541375,0.8039643969440329,0.8378376309242032,72.75277777777778,0.0933039061361521,2.6403303276822814,0.3903040817847953,0.90860495272181,-0.0643255611397382
871,72.83583333333333,0.7278476295440668,0.8905675304760554,0.5864747478518789,0.7730211574835862,0.5490663703512981,72.83611111111111,0.728638400481316,0.8902706489773379,0.8023705945656219,0.8386933888907577,72.83611111111111,0.0902123940583371,2.6628169204267214,0.3825742873219586,0.9270387076365448,-0.083004719316844
872,72.91916666666667,0.7270349375688145,0.8642554169321717,0.5856051675970557,0.7778945397082684,0.5512828708596482,72.91944444444444,0.7285606354027905,0.8815558776188912,0.7925440324965541,0.83630782358599,72.91944444444444,0.0746595778165519,2.6968256376425948,0.3813972572906299,0.9052610628272504,-0.0884526275393802
873,73.0025,0.7214279244194868,0.8671553114411485,0.5938059431105658,0.7973215338628885,0.5298184388731346,73.00277777777778,0.7310393773967578,0.8771462564087289,0.7856846166922105,0.8318806290740275,73.00277777777778,0.0606467506157296,2.7293589655173958,0.3531746724781509,0.926672496599479,-0.0978672297582268
874,73.08583333333333,0.7156264988309873,0.8702674012361002,0.5928768681962217,0.8003006899118923,0.5148737375661444,73.08611111111111,0.7246742564347621,0.8682409178076249,0.7871922538015941,0.8256114994995875,73.08611111111111,0.0513752096307312,2.7836193957623445,0.3225082189200133,0.9262734894089696,-0.1014464641961405
875,73.16916666666667,0.7032305702249413,0.8207918731762938,0.6004177361946993,0.7944305537954168,0.5418494323046736,73.16944444444444,0.7268649024453262,0.8632389927944393,0.7822668511673214,0.8165001290879667,73.16944444444444,0.0392462560063504,2.817409425612393,0.3101995878998683,0.9304645238616516,-0.0909882633477588
876,73.2525,0.687840048709703,0.7991289137471587,0.5706283399835363,0.7855096674292842,0.5609461906463304,73.25277777777778,0.7202109453139545,0.8605396108661136,0.7761083168256312,0.8157462121450447,73.25277777777778,0.0310611948573157,2.8633315578262177,0.3192504759495238,0.9318460847136502,-0.0960905539796005
877,73.33583333333333,0.6890548450803475,0.8302787090602773,0.5709084719771316,0.7951365687050115,0.539764682340329,73.33611111111111,0.7241120148831297,0.8533419000376705,0.7741165595063763,0.8071494430572845,73.33611111111111,0.0284213352682841,2.912188300686225,0.3342625848489432,0.9214186588712782,-0.0927512571300639
878,73.42194444444443,0.6840748708186765,0.7904414448533863,0.5540579241267458,0.7863097914898007,0.5297055793274917,73.41944444444444,0.71796774095232,0.851644986842216,0.7626914886330326,0.8033095162917294,73.41944444444444,0.0219279902938431,2.946982167998548,0.343037621626239,0.9333827353910368,-0.1075682881094276
879,73.50527777777778,0.6771000380932148,0.8056173064903807,0.5530764879205023,0.7918278656265458,0.5035695557402557,73.50555555555555,0.7223777532779698,0.8504479963309404,0.7536330143226917,0.799826126396004,73.50305555555555,0.0117824769585147,2.9965156790930494,0.3297772985576863,0.9257388054796222,-0.1113395564998525
880,73.5886111111111,0.6737302597592121,0.7912064789613125,0.545763954383385,0.8138893169338319,0.5259572879026617,73.58888888888889,0.7147416815735066,0.8417500520731164,0.7423410473860611,0.7852989679983187,73.58888888888889,0.0037861162567535,3.0303913588233216,0.3154833331677127,0.8762873624939179,-0.128062966155373
881,73.67194444444443,0.668965449358643,0.808809146882385,0.5657201140772392,0.8262926672059273,0.513869454330365,73.67222222222222,0.7158591555093383,0.8295502761560987,0.7314154993274724,0.7797277358074626,73.67222222222222,-0.0050597668470609,3.0692117375666816,0.3129574482289023,0.904228901941,-0.1351364152019136
882,73.75527777777778,0.6680055211202032,0.7732254944959631,0.5517447571007743,0.8244364342127964,0.5295067357306262,73.75555555555555,0.7199298047128505,0.8270477891853261,0.7272562823448709,0.7711121246128112,73.75555555555555,-0.0107538434186121,3.136579351224175,0.3096013717619905,0.9575639214781329,-0.1485577960372718
883,73.8386111111111,0.6692503899593143,0.7482557056705686,0.5578376730895613,0.8107191317000869,0.5282698150023186,73.83888888888889,0.7135532587684125,0.8248417102843189,0.7324633093298235,0.7784518292843182,73.83888888888889,-0.0100947805536522,3.20469674122058,0.3064168370358731,0.8860929209127748,-0.1733249953311276
884,73.92194444444443,0.6690999714781252,0.7390999639008751,0.5557986512160309,0.8115392693891389,0.5483593772359219,73.92222222222222,0.7117291472173728,0.818131157094681,0.7312364938675125,0.7813465447725236,73.92222222222222,-0.0208812413780028,3.2395664545043936,0.2992055825675958,0.8592164022025728,-0.179235894025041
885,74.00527777777778,0.6505541819655034,0.7065584523077134,0.5612274801894794,0.808695352976985,0.5485761097135271,74.00555555555555,0.7170570995580605,0.8101152457760974,0.7309757502367382,0.7761959661085478,74.00555555555555,-0.0275118850475521,3.0683910435478534,0.3147693521223652,0.8579348694553657,-0.1890883673324487
886,74.0886111111111,0.6476129383970451,0.7062313536380715,0.5117239482560613,0.8169858841363389,0.5361207019088348,74.08888888888889,0.712136745245787,0.8069930910063384,0.7308809934099225,0.7693997884040942,74.08888888888889,-0.0189853667482579,2.932973066346916,0.3331098947135409,0.8438488289291802,-0.185080284738678
887,74.17194444444443,0.6304761584350704,0.6805188502650925,0.5210878431987951,0.8196093605156106,0.5069938454871563,74.17222222222222,0.7089677136928427,0.8049638059812547,0.7249521390531061,0.7643577068514451,74.17222222222222,-0.0433003376961496,2.7911150864212697,0.3320289646026366,0.8339587890322371,-0.169609510000924
888,74.25805555555556,0.6219437604286211,0.6692211241880763,0.5261189523375591,0.8395642757388957,0.5157962343054063,74.25555555555555,0.7039496342684984,0.7992265024147798,0.7175891035259429,0.7586694167234697,74.25555555555555,-0.0500554451373195,2.674619672814329,0.3273283212993248,0.8544652603229468,-0.1910739011482685
889,74.34138888888889,0.6060156634134647,0.6793383570324786,0.5456170625290973,0.8614491194059819,0.5259285644121163,74.34166666666667,0.7048821362990045,0.7907802905389348,0.7193918038817082,0.7541346133736186,74.33916666666666,-0.0524493323479307,2.522089400093239,0.3208097295614288,0.8301687555099095,-0.1810713104816745
890,74.42472222222221,0.5972917871120931,0.716270730049912,0.5283819601670141,0.8768623770923447,0.5115915340474222,74.425,0.699564849067597,0.7938242791038157,0.7195601578672972,0.7545529922359213,74.425,-0.0624806386342177,2.40272684834887,0.2944749593949302,0.8210697894519152,-0.1779995845739831
891,74.50805555555556,0.587972051933725,0.6678184241181455,0.5252134311817722,0.8434025303491494,0.5341858436430729,74.50833333333333,0.6879974018144848,0.7919575753776052,0.7174940839232193,0.7515242488249936,74.50833333333333,-0.0773479993324772,2.265734603195824,0.3135257860539649,0.8607688791579475,-0.1808565642699131
892,74.59138888888889,0.5820563789742981,0.6153816197411028,0.5315112610406991,0.8550680567032514,0.516312195822423,74.59166666666667,0.6863794237368634,0.7905792851465696,0.7185935011836092,0.7520480787360344,74.59166666666667,-0.0930500458090809,2.150115255772429,0.3005639900408265,0.7830665437871793,-0.1766400846860706
893,74.67472222222221,0.5637446900164773,0.5897604970488615,0.5172752347479886,0.8462574296571954,0.5081712954004395,74.675,0.6795105439889053,0.7852885127150591,0.7160583294762081,0.742724177644821,74.675,-0.100385405460461,2.008271402740737,0.2971913571059575,0.7711633046489719,-0.184147975210936
894,74.75805555555556,0.5468369075296526,0.5449552357976611,0.4935051368446873,0.843169118689214,0.5091638493836997,74.75833333333333,0.6669903916817671,0.7752843609055059,0.7162884893223884,0.7351522413077163,74.75833333333333,-0.1003527017131286,1.873805646286538,0.2862096782479647,0.7570596852028819,-0.1751780595048689
895,74.84138888888889,0.5343329546699361,0.5075660153698939,0.4956007514087103,0.8338015892532273,0.5114905669703849,74.84166666666667,0.664618595883583,0.7663659310584204,0.707083901937134,0.7233319655616622,74.84166666666667,-0.1075505540236544,1.7071205941193432,0.2860207497136012,0.7585562110586539,-0.1917281555001131
896,74.92472222222221,0.5282327552801653,0.4603930147741098,0.4671618620548313,0.8201533027788508,0.5027521595502931,74.925,0.6553947856194717,0.7529323230323995,0.6928444892290464,0.7122630463241847,74.925,-0.1165775778786817,1.5778188594723916,0.2766263729977821,0.7374534099762211,-0.2261960754007947
897,75.00805555555556,0.5179362338899021,0.4404364126450118,0.4775882519346894,0.8000227166713811,0.5051493407048243,75.00833333333333,0.6455185898715254,0.7403826352041233,0.6823701738003514,0.691945179593394,75.00833333333333,-0.1276323847949199,1.471903061102655,0.2552283548435752,0.7149518118657118,-0.2233796256829129
898,75.09416666666667,0.5026433157154302,0.40929638724346,0.4826797037367826,0.8132082843118137,0.4908828262069933,75.09166666666667,0.634189637578825,0.7355159644683533,0.6852608789468855,0.6783780614479797,75.09166666666667,-0.1347135823191492,1.3427758232908296,0.2316285072422055,0.6892519487874386,-0.2300766070943502
899,75.1775,0.4983539266597629,0.3825731164564743,0.4722359996864734,0.8105084550568238,0.4635533340214245,75.17777777777778,0.6298075576374245,0.7269314062379362,0.6751165286581091,0.6607613880472155,75.17527777777778,-0.1364197740282158,1.2098397758413386,0.2080286474330488,0.5581543549519136,-0.2244848146548765
900,75.26083333333332,0.4752679933126329,0.3388667777972264,0.4778569215459808,0.8033216742387838,0.4525615843043484,75.2611111111111,0.6261719789003635,0.7162280544437976,0.6621370476170989,0.6486948556309591,75.2611111111111,-0.1389495595290363,1.074897554082337,0.2030305979036414,0.4952595667198334,-0.2530020376561283
901,75.34416666666667,0.4641854429505007,0.345577548405047,0.4955422506143928,0.8028463831657511,0.4483082994036074,75.34444444444443,0.6198825301776631,0.7180050015349491,0.6535223612005496,0.6461781605196455,75.34444444444443,-0.1509015344585943,0.9237517988657066,0.1712361863896727,0.4729681226020856,-0.2598260596616337
902,75.4275,0.4599062035365476,0.3587056050454216,0.4914917677276535,0.7902810191214739,0.43759420385865,75.42777777777778,0.6105388402363192,0.7046613384784848,0.6528723954787734,0.6464109991142964,75.42777777777778,-0.1540742904839432,0.7878051565670567,0.1488472458749878,0.4332805632597505,-0.2671546585067944
903,75.51083333333332,0.4480302037206807,0.321451124109989,0.5027052532585716,0.7938240153653889,0.4128200244005378,75.5111111111111,0.6099405378003147,0.6973961547595797,0.6525870772157032,0.6449930678965137,75.5111111111111,-0.1486664153022038,0.6464602790857246,0.1514656145915852,0.4131974315040979,-0.269985606298896
904,75.59416666666667,0.4473573728395307,0.331414281616551,0.4957824871168199,0.7632738011326256,0.3943864899519401,75.59444444444443,0.6060872515506075,0.6844085383814922,0.6506663338688896,0.6397240634284839,75.59444444444443,-0.1586764926405637,0.5073198238447774,0.1312931360196193,0.3901192722965895,-0.2323166694171011
905,75.6775,0.4488876409164548,0.3163952532090595,0.5219232487489281,0.7722288016339967,0.3804943316271358,75.67777777777778,0.600378610125139,0.6726975758655636,0.6463100935895001,0.6280036823529719,75.67777777777778,-0.1651031022562826,0.2987864537910091,0.1149316588874022,0.3792466327488744,-0.2345456085124562
