,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep3,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep3,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep3,6803_WT_rep2,6803_deltaKaiA3_rep4,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep4,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep4,6803_WT_rep3,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep3,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep1,6803_WT_rep4,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep4,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep3,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep3,6803_Wilde_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep4,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep2
59,4.944444444444445,1.5181206289838722,1.9068974332044943,2.2214478553696475,2.5621096999412805,1.9556737331918193,2.413475306074946,1.474175036014783,1.8440125668057514,1.9633406436377827,1.9190453451101184,1.8514813522153677,2.2404028033026075,1.3000913272500072,1.2038102796777759,1.775920696430802,1.8806305812846091,1.8625782808414695,0.8562441655651918,1.4276459432800632,0.4818658613109304,2.146246155994786,1.9437181793659708,1.636667435798245,0.36764556162912915,1.8795053820059282,1.0486873895162094,1.7702823343275922,1.9672447283994878,2.2277327491014534,0.6230973705985078,33.94489654299511,1.606662260861308,0.935610575665901,1.9216185382047466,1.1091935547870047,2.0767365883112516,0.8974527165095856,-249.93233367396536
60,5.027777777777778,1.5088203735692853,1.990845708902941,2.1460214239871087,2.168930426175982,1.8856652863077876,2.1395608425892076,1.4250017774902641,1.7202175440191563,1.8586246007512175,1.9079449194293665,1.952760878525007,2.2370103201223297,1.2568083883900756,1.1586703587418805,1.7782072970006766,1.7614406234790494,1.5277783602050843,0.4776716588324115,1.1169659147360929,0.8454381624951081,2.1071350571211815,1.9985444612376686,1.4545962348531705,0.246288725239762,1.7157198893976586,0.8865720944603541,2.001691759116457,2.040209565432543,1.8069514473709252,0.8118138485100345,29.50455513360177,1.7011541474101455,0.974526519112384,1.857613606540617,1.539395000262466,1.8822680565552217,0.719623736647842,-237.35260055994567
61,5.111111111111111,1.3887258930807955,1.7047259352278727,1.7205258480153,1.9558226472427327,1.8555586318755424,1.8256934891964134,1.3050207453339748,1.656308484815717,1.8438108240802835,1.7568776234476053,1.7039350320339484,1.923645880222643,1.3327340253268773,1.1034160020039048,1.720296577178118,1.5523317567176236,1.2728815936723745,0.5288977286729215,1.3054411243479163,0.6787476572597567,1.7679261722121258,1.6634215696773087,1.372093360327199,0.06463281858497953,1.4017496924027997,0.6241449822022449,1.9531437912585572,1.723189339241339,1.6859179057233906,0.7803861899076806,21.761069352636554,1.5653459742234566,0.9131473560057761,1.5635294409769993,1.489434287608709,2.0176855119396064,0.6917094101365626,-224.4086738959147
62,5.194444444444445,1.4078408106611913,1.488538328540943,1.7649612452292027,1.922785706919277,1.5153540810488586,1.901872611575942,1.3842356403348912,1.6222859116340014,1.798899711223716,1.7458430859168863,1.585004213520543,1.8603090303276766,1.9578718772213706,0.9980474774717942,1.572189621565684,1.5033031777526304,1.617888313666165,0.41992252464459573,1.6530754999113608,0.3417949023388272,1.608619843601898,1.7183488801454534,1.3191606532899416,-0.08732187246272656,1.4275956216032712,0.5814070482805735,1.8346380956356851,1.4461836729251965,1.8346329646288713,0.43881435554549586,26.4244037179665,1.5392391475745717,1.2414743610451742,1.6993663765505072,0.8093115327893156,1.7629892808685552,0.4137095340130179,-205.56996292797217
63,5.277777777777778,1.5061687411249873,1.4422831039478465,1.839327732404386,1.6398189496769566,1.4550519435609068,2.118097576126149,1.2426501548467694,1.358150345050681,1.7438916582376764,1.4748409356699432,1.5559688220748829,1.5869993175219925,1.2222255748415507,0.9125650519920265,1.3038875113998643,1.3843540845689433,1.2727988512439563,0.5707461964297857,1.4598729602688334,0.8645804531391347,1.7692164122281018,1.56332576889663,1.3557999508015544,0.25042493844122465,1.213258505128036,0.5983592860740206,1.7261743370866638,1.3991921898157735,1.8430974625854664,0.7170983065466529,27.254522833503273,1.8928350702827947,1.119508805727303,1.6851247468158657,0.2990268516444768,1.6181796884423134,0.5256239058533458,-213.74587800906008
64,5.361111111111111,1.5137132909584134,1.565960475298442,1.5436254253169048,1.356921720680723,1.5046525277242075,1.7043677499645637,1.320267972788356,1.1039023037804365,1.508787059635627,1.653870801620156,1.2468292550991666,1.5237162892505076,1.3757987405623937,0.7869689912496307,1.485391324551216,1.4754836763839336,1.4776135360978142,0.3113688938352988,1.3058374153096193,0.8071048637402297,1.5397162176315906,1.3883516129794036,1.132013085912661,-0.12212646188658323,1.1787391686535758,0.705002686801129,1.4877521804072016,1.3322145134774481,1.7013122361192974,0.4852380044034347,32.94139138920403,1.4761351417134085,1.0372519583465978,1.4008048838458147,1.668580359891116,1.3032570584571372,0.6174523237725487,-196.47583059896377
65,5.444444444444445,1.530478058319353,1.3295706551867736,1.657854438743457,1.2740933657892048,1.2241561404306687,1.3106825009277712,1.327092769643242,1.3495423046762407,1.4235863083883276,1.022932312761339,1.4375859083072644,1.4104594933185475,1.598594988365781,0.8212595597683157,1.256702135524307,1.1866911536474192,1.1523326965545178,0.5817907667923288,1.1709727659696878,0.879368686894375,1.5601195979567113,1.573425790236269,1.4578018876643457,0.25502421384262836,1.1240384354033752,0.8713382395203613,1.2193712903500993,1.485250267707125,1.909278119784607,0.3032334109772349,20.344974161070837,0.9991407577776761,1.0247050839951546,1.5064071182312158,0.37797217312286296,1.4782217134054347,0.8191945864245531,-192.8192332643106
66,5.527777777777778,1.206466633037429,1.123113854950975,1.2020148864613285,1.3913332315545608,1.1535630871517277,1.1870411975714772,1.413128212459993,0.845070862728981,1.398289795923934,1.0620250981679766,0.9082391757251375,1.3672284778918204,1.5106179238406612,0.925437020910203,1.1778210154576811,1.2279757180417648,0.9369566595754658,0.4420119653567037,1.1852829042316924,0.831372474026787,1.4404268899509678,1.3085476793039394,1.0131681810881903,0.22187725338963263,1.3591571261482587,0.7673669311300333,1.0510313316250146,1.1582990765342864,1.1769959461636905,0.44108448849842563,29.525236011150838,0.9018533109328735,0.8918694445627684,1.2519317790810258,2.1172024068099584,1.433073974475735,0.4808504930020183,-139.96549967857086
67,5.611111111111111,1.451682596613956,1.156590284673416,1.31610688124836,1.2386406652226105,0.8228736719380301,1.5734432091704376,1.3683779598519674,0.9704884910677475,1.1228979121279012,1.1111487869951708,1.038789449690464,1.254022791496545,1.3218711441828845,0.7895016368760475,0.8287490321239375,1.0893365724818722,0.8414857507566548,0.43203263970864275,1.4087717131251136,0.6831167752353137,1.1406384289652725,1.2037166596129343,0.9781137872062688,0.1184329449873444,0.9840960592063057,0.7530897463683235,0.9027319688986805,1.451360564220972,1.2344665458670694,0.3987911995666805,29.162141887536308,1.0242741901823342,0.7687462987368965,0.9873791940222599,0.7662711762994047,1.1978141615525884,0.4624198432366404,-134.6040446220579
68,5.694444444444445,1.456129522221921,0.6600001531804364,1.1401305348830002,1.0060150147328022,1.1020881974197074,0.9698879057186103,1.5228456619974633,1.1057957009597525,1.137411045343005,0.7503030084785228,0.7192371208528899,1.2208419830191766,1.0823582381953174,0.9234536687052293,0.619487249929648,0.9507729211150064,0.6959202943287802,0.5818529401528332,1.461443066726113,0.5846021392907316,1.020754548953872,1.248932111387899,0.8026405230311584,0.034691577340791355,0.848856050442774,0.7085076678133422,0.5444728667947655,1.1144343552618587,1.2416907475331176,0.4663535071506074,44.235656824364554,0.5664047810751731,0.7353369020027392,0.8927496892000374,0.7151785968148726,1.1024425932167103,0.49390243739888207,-128.45428398192703
69,5.780555555555555,1.3598109747060287,0.823343668042713,1.3140859581442195,1.1634556287182454,0.9712069648063313,1.0563746579289157,1.476534960639766,0.740993001810288,0.7418295823693671,0.8094873919342666,0.7195825781738935,1.0076856017066753,1.1420827862877645,0.5172933762756537,0.45003672991541066,0.8822839693210967,0.6702606131571623,0.23147301711848006,1.2333008301576254,0.5458291136365373,0.9607755824742956,0.9941934156475558,0.7567502015658365,0.020653439627008535,0.7034379132702755,0.4836216758831202,0.696253689893953,0.8775200743841034,0.7986693778284791,0.42377137458799286,31.85574594181807,0.41824646570669644,0.671642506643092,0.6780435892775426,0.9539247834567061,0.9569595867448468,0.4652980762981349,-113.47563475217711
70,5.863888888888889,1.3127305105826745,0.4966210355749351,0.6479732608116403,0.7909618565055531,0.7802302738867617,1.0529028372334777,1.3294494890869668,0.7360809011626867,1.0161539084644646,0.6787015667591566,1.019826208926995,1.0845531971663214,0.9910483604771146,0.6710210183037413,0.4903985297558222,1.0038689237124487,0.6545070287417128,0.4608930211593128,1.2043488595892111,0.49679824438900627,0.7207018606874247,0.6694999542045654,0.5704446318038665,-0.0736811785047878,0.5978424586485547,0.47843274883547937,0.5480741027338664,0.9906173465475612,0.8354032614478274,0.45104476558568496,24.16237444612429,0.39980062271818384,0.707664361738505,0.47326121743603944,1.1125098512019416,1.161365458109901,0.3466065612826219,-108.21751503364894
71,5.947222222222222,1.3648916780399882,0.42983246083595616,1.141792551665433,0.31853304811499245,0.4791584230292792,0.43947181578348005,1.1715928722120292,0.541059904698464,0.8703844073430577,0.3479451624306313,0.8399683986973318,1.0814443193658925,1.419258524387081,0.8146368523445568,0.4605737037595077,0.6055269921339204,0.5386598612169929,0.11011310295339688,1.404591002237319,0.5775100763372419,0.620533713357472,0.8948511096655924,0.6237256187292533,-0.08831198693337979,0.5020704950846069,0.34294186276824834,0.5699337698091566,0.6837257969444814,0.6518932211139133,0.22817364421970143,29.855507629555888,0.5310686272967564,0.913403713167195,0.478402895374877,1.5309339149043022,0.6756605219807623,0.3678276942395178,-105.70934403402654
72,6.030555555555555,1.2562980169377407,0.282978147628813,0.6255439384863034,0.4361685542605392,0.4379917091816062,0.7460809664492443,1.412968726452915,0.3459305162372384,0.6345214611773048,0.17721780850659513,0.41000953138215296,0.7783585186334456,1.3067168332484784,0.2581411347917078,0.7305633028690579,0.5372573836629073,0.032719429352291815,0.23913341330339738,1.7940310963649975,0.6279651529430706,0.6602714688519857,0.620246265431388,0.4665949633164532,0.03676130493462597,0.46612282863273163,0.15714999161898532,0.4018323555714031,0.6668450509998771,0.6981400775775671,0.2651579749350431,39.24511087043052,0.3520518511756825,0.42886180360504134,0.32346894331150333,0.909197089294231,0.8198450917225442,0.2889612775947603,-92.92054206783641
73,6.113888888888889,1.3569530588074552,0.5260582985006462,0.5792275280556548,0.523867726349713,0.6867304278708595,0.562729662820078,1.143580659812427,0.240693237736728,0.3185654505966414,0.2865191346256614,0.42994998919054156,0.645295345657565,1.5334268338990484,0.5515341208773004,0.2403683746611307,0.6590593086092185,0.23668605055144912,0.3679541031364176,1.1126729712821455,0.5781640163412275,0.49991545414183963,0.7656848056966912,0.35905446253050877,-0.01846101183537326,0.5000002628944431,0.4710581071653397,0.12376952442918115,0.8399747343711916,0.7241446496177321,0.28199772254594524,19.401149633110975,0.4327516626341412,0.6040398725256002,0.1484596799814778,0.5272994889788333,0.5939194793964075,0.5500071143132266,-77.58053055644771
74,6.197222222222222,1.316860326852328,0.33907311474273427,0.7528434261553097,0.24162991648363805,0.4453748732034662,0.4594172792045468,1.4434322718582688,0.36534856929272724,0.4425167546878202,0.2658487705069325,0.5497901526434336,0.6422543514871457,1.4793920647834882,0.324816064672171,0.1699899633463815,0.41093197851521107,0.2105600408529337,0.09657532350408876,1.3105204473453196,0.30810720733914226,0.3394659948011712,0.5211661154502683,0.3911059093268252,0.06602135429414761,0.30370359901843086,0.4646671790247072,0.05574494074810138,0.6631144729485592,0.6599077540414032,0.6186928522356182,18.683589468005067,0.34316942649730664,0.558939156200221,0.023375422638316597,0.4452412284418937,0.537883995759489,0.23096500789865557,-68.52873202807243
75,6.280555555555555,1.5160233359472453,0.17202279639055265,0.3763917375678583,-0.030545522542902243,0.5239253378653679,0.496143190630181,1.2025271537230378,0.24989700913916799,-0.06362424900496937,0.09520634595010107,0.14953040057359063,-0.010764912468510295,2.194616055953523,0.29798721908553555,0.42942910976947246,0.46287460615576786,0.2643417149299207,0.40499722558235424,1.1975773359577968,0.7277952654170375,0.43892341500753435,0.3666895804749519,0.4627510926513312,0.11020869533288351,0.04723363570070391,0.29797817465439524,0.04775826885065987,0.5262638928545535,0.9454302056836968,0.4152433295564534,16.36239601156589,0.2133065041363784,0.6435608876977132,0.20821648705379625,0.16302242204390147,0.44173895026524956,0.2518347623936654,-73.47457011776507
76,6.363888888888889,1.1544455926388149,0.30490754222366234,0.43987256607629016,0.14734076275845273,0.28238211312174505,0.31290677284370627,1.4008688881042826,0.13433905364802676,0.34014281551971687,-0.10540850916449303,0.24917111012585197,0.3262371055602735,1.5891023290677908,0.6210478358653058,-0.0113131485910003,0.16488640553820072,0.16803138609015736,0.2632199606719093,1.1438474395696485,0.647228728728018,-0.05171196245825867,0.5122545873474682,0.36399179744049115,0.29410130376242866,0.23059116918454678,0.35099205935160316,-0.3101908269835834,0.6394226204445155,0.44071281740779006,0.431649120429931,25.997534986291242,0.20316425346846698,0.6179062968848077,0.08298318751761935,-0.429356815977933,0.46548465106302483,0.2826161823797213,-55.877469567423
77,6.447222222222222,1.3621305951453517,-0.04227245023424783,-0.06671398553568411,0.1652881265697693,0.29074548881729717,0.2997074023108608,1.5184610492643866,-0.24132480267048387,0.1038183227205894,-0.06599616487601397,0.04871265675672903,0.10325995770367702,1.1628543973919734,0.3639981655979279,0.13776422237771158,0.3269665919024221,0.06162936627610198,0.21124368019767364,1.3793345516776665,0.6964081340978593,0.04756018378804798,0.26786052343875366,0.0948298046212417,0.12769947253664485,-0.11622300673963351,0.12370979625342814,-0.07810268251813307,0.13259028230612072,0.3057564001049446,0.45791019114658826,9.59897220072443,-0.1472559710432131,0.18197661042578853,0.27767583683766583,-0.8418963715097835,0.30912140499832486,0.15330907297718907,-42.3368562257862
78,6.530555555555555,1.2690818333568425,-0.03951698471523199,0.1366321845161603,-0.1467040762333988,0.13901575337607502,0.16654445621655875,1.3453072030306554,0.04290593283180718,0.22740264551383857,-0.3165569911429765,0.10815541423475311,-0.06969680354782137,1.815875765798714,0.24683845770840043,-0.003337746577727785,0.18911438172071665,0.22513596606479172,0.16906853570919173,1.3740424568253016,0.6453340170252003,0.25674017373384334,0.15350677691357117,0.19526689111091877,0.10100349508138311,-0.11320810073408707,0.286132346336905,-0.1859776335595003,-0.07423349474021765,0.17056176269455142,0.4540265083661196,34.88667354945366,-0.18795281838952407,0.29577305178262825,-0.20770525366011616,-0.7145961305610843,-0.1573504823871703,0.31391323984531483,-91.22215704843742
79,6.616666666666666,1.1753027888349616,-0.25682586620739045,-0.010088822983404555,-0.3786364900817682,-0.05280680619847184,0.023417312464760948,1.151410906795304,-0.0029682490587465194,0.15089615527292208,-0.5570913578433642,-0.29250024535973834,0.12736637465668044,1.3781699307675894,0.3095689604602337,-0.11461802807662025,0.021328992698019623,-0.021448505332094595,0.29669467888044726,1.2879749306028796,0.5940069116814269,-0.06417167402998088,-0.050807263269166056,-0.22469517018254215,0.14401366529463347,0.029636676086082194,0.15826066841885364,-0.45381601595718474,0.008950916358509996,-0.004870287875997921,0.2499980391172797,1.460605013112142,-0.15892494101537638,0.45929684121501757,-0.2031597741317558,-0.4374559792645631,-0.23393070685581296,0.27442848918216556,-66.392800097802
80,6.699999999999999,1.2607969348131358,-0.23419890095449344,0.09312309175105424,-0.65050975871251,0.035278095676464054,-0.13967465032145035,1.1467757095154365,-0.3889468594176794,0.12429922182859794,-0.6375996347745053,-0.32325395163441867,-0.04555095447153045,1.2397403803851632,0.272189920955662,-0.21607559810425414,0.04360964377159186,-0.2781237400681878,0.27412226150986446,1.0911357396473218,0.44242735091081303,-0.05517504230928934,-0.06508220735649915,-0.04505461036083579,0.12673027754643998,-0.34768788984686966,0.20009571915605903,-0.24161816560379373,-0.007856857112277883,-0.04053894663115438,0.2858247507979498,8.310732658378326,-0.1601709948196424,0.22254919578032764,-0.4386874162150537,-0.8204758038763419,-0.04061896547379451,0.5648546277247226,-69.30821454314835
81,6.783333333333333,1.2655677361964375,-0.34163589645627923,-0.11373197249453329,-0.4823245251691412,-0.17672925683683255,-0.07273205279987585,0.9614051517130928,-0.46502941118249236,-0.3323877865310391,-0.2680821916532517,-0.37410533588515277,-0.16844923736069783,0.8105905943450497,0.11470158513534394,-0.2677094360119554,-0.20404444488860624,-0.46488943166257607,0.1413514355203967,1.0535286416423528,0.4405958662302479,-0.1862696153066021,-0.319318664801602,-0.2258096645350347,0.1191536266789767,-0.3051810145535426,0.2016384530451549,-0.5893844184348583,-0.31465718763442885,0.1735565894327113,0.24150661117504757,8.807022637975562,-0.3716896391551552,0.1155313293336169,-0.5342878730299606,0.30634450922421014,-0.06741495661121366,0.10519146274888612,-39.217830660586664
82,6.866666666666666,1.1896186495616585,-0.6391366614682968,-0.3306539179335592,-0.544081431801552,-0.12882858099680655,-0.23575551490931182,1.3553027654751713,-0.4112154191524628,-0.41916450306048153,-0.6385393981158126,-0.02505403109593913,-0.061328920078772546,1.2207240439477318,0.15710419777854503,-0.17951852451699324,-0.10163405188032178,-0.5617452749995867,-0.18161764704054856,1.155157385318469,0.5385129878295997,-0.5774550786211445,-0.20351724426352535,-0.13695857182585747,-0.10871599199359434,-0.5128419165072584,-0.01711017757727375,-0.7071151104289842,-0.32145044745729967,-0.22258287865269716,0.31704358838469904,5.469441190672596,-0.28347953682886895,0.02824445252756982,-0.5699608391780874,-0.28699492646557484,-0.4343183799421526,0.19543880206928518,-57.86107983307105
83,6.949999999999999,1.3029531231573297,-0.3467010060020189,-0.37764264777892625,-0.5757811202660229,-0.6510195954823779,-0.8987456558692886,1.1584720744534263,-0.7175043999888903,-0.3660305625569817,-0.7789716237177681,-0.5960996719388644,-0.36419044833325454,1.1001441921007342,0.21939800250310618,-0.5515018497025892,-0.389159954568609,-0.4186909663289871,0.18521516599898807,1.0760257104528048,0.5961792445713824,-0.2987311192487449,-0.17767855360721074,-0.14849957536347325,0.0431217173151565,-0.19066981663408725,-0.026149222534848766,-0.9348105776077463,-0.3782370085976132,0.05104344817238376,0.41243565093204626,6.267954641282897,-0.4255393541016781,0.26068977281262184,-0.4557060107431926,-0.5704939975716957,-0.061328936444437154,0.12559645403960415,-32.457394550397204
84,7.033333333333333,1.135574596903559,-0.7543287413246961,-0.4846980662429549,-0.7874242315252581,-0.2833020203931617,-0.6417030941804116,0.9409165938646264,-0.5738958722148556,-0.7229856013604018,-0.6993792379342262,-0.3072418947740428,-0.627034267471253,1.3788544933186047,-0.018416758234514462,-0.4236584010180309,-0.6266229290862071,-0.7857262032659013,0.29185002693532686,1.6161373478692636,0.6835951639910517,-0.6900974255819985,-0.4918031999037733,-0.48043092228758133,-0.25533294913643384,-0.15866393831288675,-0.015477733811217993,-0.7024711560358387,-0.5850172428395743,-0.2555636330041818,-0.14231723230867754,2.3325294006653774,-0.6878677606884958,0.18286849443687084,-0.5215230852907599,0.29584740915647206,-0.49844632839996184,0.44566422755225177,-47.28620840920437
85,7.116666666666666,0.9474865023923721,-0.7320196799594899,-0.4518200785372661,-0.8290114058482708,-0.7856755772493749,-0.5846284476240955,0.9226398304903523,-0.7803893562154162,-0.45002925735330285,-0.9397626101595501,-0.6584803376498681,-0.5098608224794183,0.8568583937227091,-0.04633984313938463,-0.6959871712785457,-0.3140237503331746,-0.6728506847907657,0.3282870881892899,1.0554960194385299,0.23076127229661245,-0.7315536874100157,-0.45589178943017106,-0.41275086374736225,0.06592030538217546,-0.5568235073752446,-0.37509476555020993,-1.0400971818208378,-0.5417915217347846,-0.47240332706644034,0.10278490790596341,2.173131965723625,-0.5804634297582447,0.024781818446125727,-0.897411761868334,-0.18797059315360123,-0.5056702593944751,0.23564193203862713,-40.30695611297384
86,7.199999999999999,1.068692262887232,-0.8397736356853446,-0.5990085908729971,-1.060543282810536,-0.44813998899178026,-0.7575223332625969,0.853645282677105,-0.7469843742374639,-0.7171611699608985,-0.5801221097077184,-0.6698146403027093,-0.6626705579841079,0.8541593310415779,-0.06437101207800473,-0.8984871566653965,-0.5513631919771995,-0.9600641112494576,0.02452650230626379,0.8141054380779817,0.33767809436916113,-0.4630995959187795,-0.36994492766935383,-0.7354576549015801,-0.0531182219264424,-0.715147752105568,0.02500062594430717,-1.1076889911134602,-0.7185602166023037,-0.21947484087030028,-0.0822579588116029,15.699728919406736,-0.5333250379338688,-0.09356905731617735,-0.8933717410052896,-0.3819478914978948,-0.6230004343175723,-0.05447062253116088,-20.699073472030225
87,7.283333333333333,1.1891952933234857,-1.1575904235371697,-0.9162635104607791,-1.1220205012937834,-0.7706949799818652,-0.5903853674392225,0.6739364403363322,-0.7936804503898788,-0.6243809801510548,-1.2004581058120203,-0.7212444441571134,-0.6154639182512305,0.8007607346105973,-0.20251002607816468,-0.7411573567257506,-0.6486420264534416,-0.78736618435311,-0.05943157804397909,1.6919693077517277,0.5243461537623743,-0.824734843690808,-0.6939632193102792,-0.5485495549184518,-0.012448233387604663,-0.9336359032408863,0.014809382208290183,-1.2052469201074105,-0.5353236985286052,-0.9267773832436558,0.10255413752019384,0.7522869307086053,-0.6664512652923429,-0.07218293820891494,-0.9994027247129157,-0.8460843729956696,-0.6804365593628576,-0.024673625647883467,-12.661997403540317
88,7.366666666666666,0.84899900030809,-1.135469859805693,-0.623584745510512,-1.3534436994862995,-0.8633402760015905,-0.8232181657780986,1.0135167849442848,-1.0904771106432993,-0.6416883304343725,-1.250770967625146,-0.5727693923257303,-0.9182413471862894,0.6966660253721871,-0.3207566473292393,-0.9239967743728812,-0.6758610249645158,-0.7647566071783193,-0.29358700006707233,0.8790913234706264,0.47076597270277293,-1.2364591247053365,-0.8279472682479418,-0.6520248269757756,-0.14206943085452237,-0.6922871939711426,-0.11566755738237446,-1.312771305039317,-0.6420823383675205,-0.6443101649863604,-0.12277883274800426,5.950772754668348,-0.8398407953646279,0.04894136720677602,-0.8655044164844913,-0.4403799248894917,-0.7879783420277535,0.08503273373626484,0.3248340684862921
89,7.4527777777777775,0.9281067821197903,-1.1034117620374788,-0.9009722052315813,-1.374813514882626,-0.9960756042535728,-1.1260213431842603,0.7923897895421828,-0.9573738828303892,-0.7890828648640235,-1.3010610642192142,-1.0243891296092809,-1.0310032883344256,0.8718786158757071,-0.20911063918197834,-0.9670044158860094,-1.0330209574805422,-0.9922350841670128,-0.10793961084433529,0.7354751712922873,0.3969380720896621,-0.9682721343382663,-0.9818976775831512,-0.9658817382607763,0.03801848429165193,-1.0611008599389349,-0.20642925561195938,-1.2902624821889477,-0.8788365067404462,-0.962072398870016,-0.018256898896403688,13.685153232370082,-0.023492315135674756,-0.3901949528326052,-1.3616765212952306,-0.7948344345451733,-0.6456254911136741,0.2546482672082482,8.941981813197197
90,7.5361111111111105,0.87652202870894,-1.021415949034929,-0.8884257998328015,-1.3361305842837305,-0.9689006933610607,-0.98879551384361,0.7805589187361601,-1.1943702966456233,-1.1065642290358921,-1.2013287645858264,-0.9261033024967188,-0.8637501848803246,0.816401910277469,-0.3775717661485833,-1.100179290910262,-1.0401225927392062,-0.8398013211264502,0.04751074266750326,1.0711245283210158,0.14286297149517088,-1.1601735693622028,-0.9058150496228332,-0.9001185599702521,-0.222184188858168,-1.1000761392397207,-0.15747477742476093,-1.447720787879061,-0.8755865740360256,-0.8900632996383092,-0.29388008983611524,15.225395290943053,-0.8274045150444544,-0.11959071329282642,-1.2279187456020897,-1.289447789451963,-1.1133777167259042,0.4341727868937062,10.610005592897233
91,7.6194444444444445,0.7442481216976157,-1.0994822408563438,-1.0059454405224093,-1.3073955437969085,-1.031815273367922,-0.921541291222991,0.7280276286972036,-1.341465883645363,-0.8741320700885734,-1.4615744376358912,-0.457911559164975,-1.136482479648287,1.2002393043408603,-0.2861397939026124,-0.8035204124568338,-0.9771666982456366,-1.2074550252292713,0.12276421363615048,0.826043062707819,0.5585411891642392,-1.1721631279463647,-0.9396999858798434,-0.9147335673105486,0.16732284925910493,-0.8592122724215612,-0.30880318992529365,-1.4251465584753733,-1.1323329104105304,-1.0182820840066948,-0.09964843410921996,4.081465943561708,-0.9715760889840135,-0.34924473234208997,-1.4642307973440656,-1.0942198772223084,-1.0612347302735659,0.04360610545723829,10.88946406304873
92,7.7027777777777775,0.901288434379587,-1.5276104588158548,-1.0035310395080463,-1.0786090288359071,-0.8848190757385872,-1.134259288070166,0.9347993671611743,-1.2886601772479556,-1.3817860367032422,-1.5317984521998533,-1.2698135494791725,-1.2092006151022978,0.7533941854361986,-0.20481448927922138,-1.0170267969029965,-0.8941540402724939,-1.115195905013471,0.13782095535390743,0.45023443365057253,0.513973242014495,-1.1042405096566792,-0.9435530870730584,-0.8897250394974205,0.04653989867852874,-1.0185085024854486,-0.16041356237809026,-1.5925401303867632,-0.6990758857874417,-1.216727970662698,0.02443804011135587,3.293332289445315,-0.7760057343013125,-0.029155831350738935,-1.5006123859421838,-1.1291505855920367,-1.2091962444697915,0.12294803610226722,37.250914772270924
93,7.7861111111111105,0.6876463317203795,-1.0558004254835511,-1.2711825099967333,-1.5197716741208547,-1.057911833358073,-1.3469501164137627,0.7908775734289701,-1.2559527127335817,-1.0695257791038086,-1.442001177027509,-1.1718089249925097,-1.3619050333457998,0.805869932540722,-0.5335956202748156,-1.25069746399177,-1.491085383859908,-0.9730236703824094,0.20268112123733834,0.7437022913937394,0.6691596456364065,-1.4464054154557597,-0.9973749531272229,-1.1650912597562522,-0.11453274009264487,-0.9579640748850435,-0.4423049662078651,-1.3799018400649432,-1.2758158698578703,-0.935400180265641,0.018379305021816957,1.01096151385846,-1.2906921517973637,-0.16932283489153496,-1.1970632222991289,-1.9842398024202272,-0.9872619733315391,0.23219839257115835,47.274914162341155
