,E007_Time[h],E007_6803_deltaKaiB3C3_rep1,E007_6803_deltaKaiB3C3_rep2,E007_6803_deltaKaiB3C3_rep3,E007_6803_deltaKaiB3C3_rep4,E007_6803_deltaKaiB3C3_rep5,E008_Time[h],E008_6803_deltaKaiB3C3_rep1,E008_6803_deltaKaiB3C3_rep2,E008_6803_deltaKaiB3C3_rep3,E008_6803_deltaKaiB3C3_rep4,E011_Time[h],E011_6803_deltaKaiB3C3_rep1,E011_6803_deltaKaiB3C3_rep2,E011_6803_deltaKaiB3C3_rep3,E011_6803_deltaKaiB3C3_rep4,E011_6803_deltaKaiB3C3_rep5
635,53.1025,-1.0860550756159384,-1.4803802311754652,-0.9788594305172476,-0.9250560679285154,-0.928722606142692,53.102777777777774,-0.9396487319372128,-0.9165085250037264,-0.8613464121577487,-1.1029264194406987,53.102777777777774,-0.3404482882458346,-0.2854681243304636,-0.4891792130915592,-0.2347222351572218,-0.6792861800340688
636,53.18583333333333,-1.088897859629884,-1.5247337775631964,-0.9750752994131948,-0.9017295967584692,-0.92607710981987,53.18611111111111,-0.9460849679253384,-0.9242248207430694,-0.8665230354031052,-1.1128318913860469,53.18611111111111,-0.3390333150443307,-0.2836073860759503,-0.4760134856041741,-0.2154050714004955,-0.682874914777525
637,53.26916666666666,-1.0853135021325742,-1.515159719022873,-0.9742423240149616,-0.8941765024857844,-0.9277665462614508,53.269444444444446,-0.958675334321274,-0.9348950832509216,-0.8694310484549128,-1.113172741352543,53.269444444444446,-0.344705852843819,-0.2740087640853615,-0.4666357160643865,-0.1655768315355379,-0.6839615100440655
638,53.35527777777778,-1.081502377126354,-1.499658323066973,-0.9761608318117369,-0.8945966416772078,-0.9307912836634514,53.352777777777774,-0.959020337530628,-0.9427198832584996,-0.8690709046556371,-1.0891494357467133,53.352777777777774,-0.3380654574992336,-0.2722718372008804,-0.4440450709221584,-0.1394366346259135,-0.6883456106343182
639,53.43861111111111,-1.080064858711331,-1.4990298587860906,-0.9786311503357163,-0.8799898692077344,-0.9309516907767847,53.43888888888889,-0.9663204853796188,-0.9516997931851332,-0.8754430587131075,-1.092962444984598,53.436388888888885,-0.3367116805886785,-0.2647961803183064,-0.4276407123169956,-0.1353835936407602,-0.6914268569931257
640,53.52194444444444,-1.078601321085377,-1.4768745968489436,-0.9768536071621088,-0.8879560382606079,-0.93124813690725,53.52222222222222,-0.968576287115071,-0.9570353871382664,-0.8815479667005137,-1.0982122434917554,53.52222222222222,-0.3318440694134249,-0.2567813643870541,-0.4272217980779423,-0.1406168154547918,-0.70420488520954
641,53.60527777777777,-1.075912138544131,-1.464792809502372,-0.9742285299091288,-0.888095000327319,-0.9348809919155402,53.605555555555554,-0.9613882534044154,-0.9615272409134556,-0.8813860860564067,-1.0908993097032589,53.605555555555554,-0.3222621669979166,-0.2484269564101574,-0.4251874817235891,-0.1199354008482969,-0.7094793270168305
642,53.68861111111111,-1.071197685480994,-1.4653847705713343,-0.9737562462380024,-0.8930066052076083,-0.9346506262172384,53.68888888888889,-0.9631568963356896,-0.9603759319943728,-0.8863578755846979,-1.1126241260636958,53.68888888888889,-0.3207655120897657,-0.2461325194442641,-0.4197369124620677,-0.1261384445071387,-0.7070498097924804
643,53.77194444444444,-1.070058336387136,-1.4806507554589103,-0.9762370838529651,-0.8984907010094659,-0.930557410782819,53.77222222222222,-0.9566827294175412,-0.9571820395528036,-0.8898637954546595,-1.1081871790271722,53.77222222222222,-0.3145536391597561,-0.240697612599641,-0.4216692351910482,-0.1206250350227542,-0.7039159565581794
644,53.85527777777777,-1.0684944658514886,-1.487791041146307,-0.9732713705012598,-0.8735471341491282,-0.9368017171376468,53.855555555555554,-0.9449662675792228,-0.956346144448647,-0.8843043072009258,-1.1235889590573065,53.855555555555554,-0.3112260784018365,-0.2351217910401689,-0.4311835904977469,-0.1339942548921583,-0.7066773859798355
645,53.93861111111111,-1.064706448560751,-1.4728059061928462,-0.9684594339731408,-0.847975749351082,-0.9357839173619812,53.93888888888889,-0.9408080271705936,-0.962068829229917,-0.8832798737234917,-1.0798299606272337,53.93888888888889,-0.3105823557331285,-0.2328046059833453,-0.44547911465892,-0.1324451805179369,-0.6985337123675687
646,54.02194444444444,-1.056894659299385,-1.468295630735973,-0.9704016021018697,-0.8009763896480618,-0.930504384090968,54.02222222222222,-0.9512085259621202,-0.96335067813274,-0.8865909592877135,-1.064310682219603,54.02222222222222,-0.3136219927939208,-0.2253456047002859,-0.4519549396408642,-0.122176882208252,-0.7016845456757108
647,54.10527777777777,-1.0544594729496182,-1.4738604964912538,-0.9684982027637205,-0.7515488963810513,-0.9205634905146468,54.105555555555554,-0.9483682831448776,-0.9615922770813564,-0.8900380295243087,-1.0624316263265814,54.105555555555554,-0.3183445069476754,-0.2227443305157199,-0.4522101930994181,-0.1209884241768411,-0.7055294915028094
648,54.19138888888889,-1.0512012644914452,-1.4715007867523782,-0.9741495638779724,-0.6870931091992825,-0.9215616103779476,54.18888888888889,-0.938087819330546,-0.9615942136881214,-0.8842215514293548,-1.0597932994498511,54.18888888888889,-0.3167494112810203,-0.2164003228079942,-0.4568439983799651,-0.141478864543016,-0.7134681510916199
649,54.27472222222222,-1.0475204090026236,-1.4692167863911545,-0.9675560134069172,-0.6384088660602354,-0.9246991179806908,54.275,-0.9293676565514128,-0.9571570772535032,-0.8815419933642907,-1.0439962121006094,54.2725,-0.3126362146037552,-0.2099131170090762,-0.4772554745174278,-0.1330472553316649,-0.7143001213291167
650,54.35805555555555,-1.045017281658676,-1.4590087818575157,-0.966917879355854,-0.5808960032296401,-0.9205763881775894,54.35833333333333,-0.9356083182603758,-0.9588814587660838,-0.8745998250559175,-1.0464408787995676,54.35833333333333,-0.3208044214488478,-0.206682244604544,-0.4872437362362728,-0.1070926424732459,-0.7232249947464835
651,54.44138888888889,-1.0466922577328894,-1.46687706117951,-0.9676354897730924,-0.5233543552814738,-0.9195937963782452,54.44166666666666,-0.9328103293309356,-0.9621679509025606,-0.8741955175963958,-1.0255278180769538,54.44166666666666,-0.313053532072435,-0.1991072331335939,-0.495207893950507,-0.0860140658037953,-0.7248423595191186
652,54.52472222222222,-1.0439457125963203,-1.4772219139633154,-0.9527091727499508,-0.4787837550979625,-0.9175517185471542,54.525,-0.9275742160572013,-0.9664171480277438,-0.8737295434432489,-1.0070575524725114,54.525,-0.3039830424538245,-0.1967876061890384,-0.4805470537636772,-0.0680105590649264,-0.7287517994666326
653,54.60805555555555,-1.043378021717784,-1.4750436313932251,-0.9471392564207568,-0.4105840338695813,-0.9102505312037013,54.60833333333333,-0.92850050615389,-0.973829646194556,-0.8678023764193606,-1.0192306085355003,54.60833333333333,-0.3085924442954927,-0.1855228834173086,-0.4628603174688753,-0.0998811499038236,-0.7341528940528474
654,54.69138888888889,-1.0387895606638655,-1.4691425062316552,-0.946126068962848,-0.3427550210950543,-0.9050906114221626,54.69166666666666,-0.928389728756325,-0.9760060431440352,-0.8612144917129749,-1.0350475168246946,54.69166666666666,-0.3116812250230867,-0.1747125805184495,-0.4599467825487311,-0.0690248598732482,-0.7400452183858012
655,54.77472222222222,-1.0389807050989113,-1.476718832819144,-0.9424699385965702,-0.285296544581353,-0.9146723368317062,54.775,-0.9350424144204366,-0.9747469383053332,-0.8641663658776978,-1.0329088119083842,54.775,-0.3110488677854203,-0.1705562092461238,-0.4652055421754214,-0.0744407044315328,-0.7464283432177423
656,54.85805555555555,-1.039751830785037,-1.46837290707435,-0.93657119358528,-0.2168084304436977,-0.914796085616392,54.85833333333333,-0.9352590951227624,-0.9708529327957168,-0.8540584768324962,-1.029415032364374,54.85833333333333,-0.3068948514544791,-0.1650532774076097,-0.4712356852106625,-0.0715276929425913,-0.7439018349451341
657,54.94138888888889,-1.0279033135821187,-1.455305026494055,-0.933630162235342,-0.1818905031055581,-0.9222622365151678,54.94166666666666,-0.9278403042604484,-0.9729246294205648,-0.8500913038616975,-1.0169667207799864,54.94166666666666,-0.3076186506254196,-0.1672032888638019,-0.464836296205712,-0.0508848286759057,-0.7332652556086533
658,55.0275,-1.0250355294478006,-1.4361154901531592,-0.9268471728961304,-0.1313425852986526,-0.9278711688218756,55.025,-0.9261865766512458,-0.9753626326733708,-0.8426653276149918,-0.9777644237520569,55.025,-0.2984197356165639,-0.1628057435292131,-0.4674064554013676,-0.0055111088065352,-0.7143181628931872
659,55.11083333333333,-1.015348854437491,-1.4290045987046889,-0.9272225539600292,-0.0957644980629467,-0.9294232623852464,55.11111111111111,-0.9210984485335136,-0.9731675487357412,-0.8327810301074287,-0.9570086918869384,55.10861111111111,-0.266497572469405,-0.1534601373719712,-0.4319452387279709,0.0111944755848862,-0.6854601101278377
660,55.19416666666667,-1.0076436647043634,-1.4199726543797846,-0.9295566338624311,-0.0419560607466556,-0.9331188976089048,55.19444444444444,-0.9115764575662172,-0.9745399854773972,-0.8272388947194182,-0.9859000798004978,55.19444444444444,-0.2668516229486072,-0.1415659624138205,-0.4242517178054054,0.0324329395121476,-0.6718906462859195
661,55.2775,-0.997520336499356,-1.422619960987716,-0.919049741081739,0.0130829089937563,-0.9359584554513642,55.27777777777778,-0.9002211428289302,-0.9756805524561738,-0.8240394061967343,-0.960439146118118,55.27777777777778,-0.2666813445420046,-0.1209227067301227,-0.4323249599430976,0.0268053040834645,-0.6554093159849608
662,55.36083333333333,-0.9821792461711722,-1.4169468239158682,-0.9163022041393633,0.0499525951935779,-0.9323423174260292,55.36111111111111,-0.8922330448218331,-0.9765898609180206,-0.8187830506505098,-0.979826453474698,55.36111111111111,-0.264786190460598,-0.1171298544498548,-0.4259640281400122,0.0185125965014794,-0.6448156594866999
663,55.44416666666667,-0.97402077016628,-1.3947535501297508,-0.9089143515997254,0.0804531835798482,-0.9260708656011972,55.44444444444444,-0.8838127054657132,-0.9686685237969996,-0.8078703155572377,-0.9534625685146516,55.44444444444444,-0.2605656096385569,-0.1093868857556079,-0.4159679810846585,0.0161558500632595,-0.6265092126970923
664,55.5275,-0.966445285028914,-1.3808404481729937,-0.9032865120702558,0.1397848615713579,-0.9227444826000536,55.52777777777778,-0.8793606681019644,-0.9713171557152882,-0.8043016897587749,-0.9507480618919082,55.52777777777778,-0.2576190467332258,-0.1016932768835962,-0.4261358731550881,0.0225361041602975,-0.6132895071663029
665,55.61083333333333,-0.952253167401074,-1.368807828167348,-0.8962190142013939,0.1651478182786487,-0.9097635516006792,55.61111111111111,-0.8744774774925883,-0.9679363729831758,-0.7924776634623372,-0.9224835082699132,55.61111111111111,-0.2495459421251126,-0.0938485001236446,-0.4138667544188905,0.0250544042785083,-0.585956070088713
666,55.69416666666667,-0.9428447940225206,-1.3514560018126858,-0.885512186686589,0.2133422445040141,-0.9037284563360432,55.69444444444444,-0.8641636798201926,-0.9613267935990656,-0.7863987282405024,-0.914269486321626,55.69444444444444,-0.2389457319178978,-0.0858520238191939,-0.3987596706332038,0.0527118019982351,-0.5699084243029143
667,55.7775,-0.9278205417307837,-1.3423852823870024,-0.8841663582622981,0.2283683327414988,-0.8958395810940063,55.77777777777778,-0.8588198226879937,-0.9550890372494778,-0.77186537703121,-0.8903065787295251,55.77777777777778,-0.2328178479384319,-0.0711033123673072,-0.3904136632447005,0.0699093549942456,-0.5585460882917119
668,55.86361111111111,-0.916980787461158,-1.3751959847464137,-0.8717818577079894,0.2372262771768995,-0.88789731071732,55.86111111111111,-0.8472464551198146,-0.955623725309043,-0.7684781041377595,-0.8879953721855995,55.86111111111111,-0.2187617177367331,-0.0568018262186577,-0.3750277693895991,0.0562481270357324,-0.5422685761821266
669,55.94694444444444,-0.9025259082467002,-1.3920884253251558,-0.8621590138461397,0.2819162736877635,-0.8841020306036275,55.94722222222222,-0.8458441275600852,-0.9489314808405076,-0.7576374052288108,-0.8549364573913577,55.94472222222222,-0.2115767645859903,-0.0495470218775411,-0.3994010218936584,0.0971291879863128,-0.5320753977453877
670,56.030277777777776,-0.9004562812182345,-1.3854629221355883,-0.8544981555422337,0.3006385198433898,-0.8776541267054627,56.03055555555555,-0.8398133918738409,-0.9400129285947318,-0.7497437773383864,-0.8581304290578212,56.03055555555555,-0.2102624074825637,-0.0441383519018617,-0.3833324492721799,0.1187536138040293,-0.5173660583969412
671,56.11361111111111,-0.8897722836043519,-1.3503197947681889,-0.8477996117047677,0.3419932149048301,-0.8705539855302501,56.11388888888889,-0.837754801346727,-0.934468695010688,-0.74339771886587,-0.8619778859055292,56.11388888888889,-0.2136180611459774,-0.0429752649031476,-0.3632210757300088,0.149322486541351,-0.4977400591964421
672,56.19694444444444,-0.8746742927314037,-1.35445936439156,-0.8360637112852469,0.3639805598248855,-0.8634019941403059,56.19722222222222,-0.8330689106849933,-0.9350994082154644,-0.7357997295760053,-0.8506794306645347,56.19722222222222,-0.2136431360189276,-0.0414572055465392,-0.3670659211615275,0.1682368943451724,-0.479996896847763
673,56.280277777777776,-0.8619626860235083,-1.3310819537524248,-0.8274907832781848,0.4246007572481098,-0.8461985401528382,56.28055555555555,-0.8157562760155002,-0.9409056980242624,-0.735950310598897,-0.8380356700744072,56.28055555555555,-0.2145370382672825,-0.032983614550795,-0.3812660011506629,0.1986979314568118,-0.454736063698988
674,56.36361111111111,-0.8512378410025505,-1.308787887175625,-0.8210811567211043,0.4632540115108073,-0.8347440117399447,56.36388888888889,-0.8056174548857102,-0.9414881959403968,-0.7316499644300124,-0.8320472148842308,56.36388888888889,-0.1984991697800802,-0.0267539286882898,-0.3854203269708846,0.1963066982120126,-0.4277570477424104
675,56.44694444444444,-0.8445001352881806,-1.3251774905641271,-0.8124351606945384,0.4711405286410339,-0.8246387976286151,56.44722222222222,-0.8038530062636959,-0.926647535155296,-0.730699194930177,-0.7995146798526057,56.44722222222222,-0.1883289281695231,-0.0161675807850141,-0.3781279055852035,0.2250643010409448,-0.4002593326145428
676,56.530277777777776,-0.8401499465978097,-1.3092510913990163,-0.8081531243220285,0.5088605163585979,-0.8122832871007304,56.53055555555555,-0.7904634905381378,-0.9243843505485044,-0.7326985073255807,-0.7670386837476473,56.53055555555555,-0.1790257067709881,-0.0062239997205764,-0.3727877396461683,0.258371852468203,-0.3704423975961073
677,56.61361111111111,-0.8285876527466186,-1.3264090187395023,-0.8078353767701257,0.536614184075058,-0.8118778699930614,56.61388888888889,-0.7828494695183217,-0.9116992786876776,-0.7232484082077721,-0.7684198493469863,56.61388888888889,-0.1755888946430177,-0.0007226104281979,-0.3599988274958757,0.2520304711128068,-0.3557057176120385
678,56.69972222222222,-0.820413631647551,-1.2968516032229125,-0.7960822472483913,0.580601742893725,-0.8046229366972706,56.69722222222222,-0.7740115064341409,-0.9135929578285864,-0.7119494055336631,-0.7552588034377706,56.69722222222222,-0.1732178765673273,0.0099371661052797,-0.35996016316596,0.2474412816882017,-0.3386487632314857
679,56.78305555555556,-0.8106282613113145,-1.2777791770646998,-0.792694065009395,0.5920234056096607,-0.7989188781599132,56.78333333333333,-0.7671501659360973,-0.9000660279151166,-0.7004020086255245,-0.7667561768166608,56.78083333333333,-0.1657120330488003,0.0239559128394015,-0.3536707363776001,0.2714054150022554,-0.3140710006678092
680,56.866388888888885,-0.7968319198463845,-1.239792074058434,-0.7830711593487153,0.5788793867096789,-0.7987660858824344,56.86666666666667,-0.7590660140952967,-0.894919130579265,-0.6916067281709892,-0.755912604289836,56.86666666666667,-0.1590707403154891,0.0275342166800923,-0.3509295325415137,0.2681240079572655,-0.2987718917785845
681,56.94972222222222,-0.786424985459,-1.209490629575809,-0.7698138596049414,0.5821699023723423,-0.7911649519211684,56.95,-0.7545596184034546,-0.8901529091411444,-0.6869640762230511,-0.7433287246729883,56.95,-0.1504933703186139,0.031872668479663,-0.3303355327579634,0.2795982035499521,-0.2971508940655986
682,57.03305555555556,-0.7736078364531656,-1.197475180566641,-0.7567224951596693,0.6172951704679681,-0.7759158688873427,57.03333333333333,-0.7518315477728941,-0.8801680086089809,-0.680474566200064,-0.7128051807913265,57.03333333333333,-0.1391792907325685,0.0389718630368103,-0.3030877138167516,0.2328291508714614,-0.2660074606748527
683,57.116388888888885,-0.7605808512306496,-1.197546065558865,-0.7371973954375072,0.5938554105586238,-0.7652192299470753,57.11666666666667,-0.7434823725365418,-0.8731650756791143,-0.6661387128857454,-0.7069426194795743,57.11666666666667,-0.1401278649549174,0.0438323990966083,-0.2971850481972221,0.247018005107363,-0.2435410403965592
684,57.19972222222222,-0.7431444082909839,-1.1583036246585374,-0.7184388899060723,0.5594508438981283,-0.7562754288213775,57.2,-0.7269126644479347,-0.869344758735999,-0.6517570324291715,-0.6829416915819727,57.2,-0.1379384521063882,0.0592548793505208,-0.3002265040682623,0.2513659275376546,-0.218551077665145
685,57.28305555555556,-0.7338988862314713,-1.1501481995498382,-0.7052473080759886,0.5458816934320524,-0.7426848597861467,57.28333333333333,-0.7145229966812154,-0.8603077078522015,-0.6423300423447812,-0.6474030519522753,57.28333333333333,-0.1630104070308805,0.06623991043639,-0.2882110452883005,0.2388740855367559,-0.190037012559252
686,57.366388888888885,-0.7268446637471739,-1.1242801334950667,-0.6994229795008919,0.5381481837977171,-0.7408479176721763,57.36666666666667,-0.7031139438311355,-0.8468545747884033,-0.6248582615123728,-0.6341273594537533,57.36666666666667,-0.1615430802954659,0.0757881029384478,-0.3093376314053073,0.2483436525735153,-0.1689982808017283
