,E007_Time[h],E007_6803_deltaKaiA3_rep1,E007_6803_deltaKaiA3_rep2,E007_6803_deltaKaiA3_rep3,E007_6803_deltaKaiA3_rep4,E007_6803_deltaKaiA3_rep5,E008_Time[h],E008_6803_deltaKaiA3_rep1,E008_6803_deltaKaiA3_rep2,E008_6803_deltaKaiA3_rep3,E008_6803_deltaKaiA3_rep4,E011_Time[h],E011_6803_deltaKaiA3_rep1,E011_6803_deltaKaiA3_rep2,E011_6803_deltaKaiA3_rep3,E011_6803_deltaKaiA3_rep4,E011_6803_deltaKaiA3_rep5
600,50.1775,0.0516728439084043,0.052921468094587,0.0202845494626335,-0.0090412968706844,-0.0034985962264921,50.17777777777778,-0.3797998052293455,-0.2276086542636136,-0.6628883865352677,-0.5858026975172732,50.17777777777778,-0.6962923511330879,-0.4959801515344499,-0.5017571684357851,-0.3612829832142094,-0.4178010238881625
601,50.26083333333333,0.0530450043148884,0.0468662508556048,0.0079126938554058,-0.0179682582871496,-0.0147891067576638,50.26111111111111,-0.3843619302327424,-0.2377073613494889,-0.6732904794141061,-0.5898409098032232,50.26111111111111,-0.6705386318741706,-0.4897106927507208,-0.4992731879429753,-0.3669361700963051,-0.4112948143875768
602,50.344166666666666,0.0443760233077334,0.0447368316890328,7.831932700739412e-05,-0.0187703700935047,-0.0207425533303445,50.34444444444444,-0.395417697453759,-0.2402499913972138,-0.6818269129224226,-0.5955824383369646,50.34444444444444,-0.6489889734767128,-0.4933222828721705,-0.4974638471558909,-0.3698386867027793,-0.4096469896671185
603,50.4275,0.0406657053519397,0.0391328054877238,-0.00381894594168,-0.025448010549188,-0.0253592964662,50.42777777777778,-0.4049676020266808,-0.2406370050261654,-0.6890981494898395,-0.5998277670339662,50.42777777777778,-0.6482429823846134,-0.5004148049095063,-0.4927289856453705,-0.361190384886294,-0.415457389216064
604,50.51083333333333,0.0457138529839265,0.0350537651644737,-0.0089794758056662,-0.0310015595462491,-0.031239698518445,50.51111111111111,-0.4158121415385539,-0.2472688663097278,-0.7009046528018361,-0.6137773816715912,50.51111111111111,-0.6635002625588603,-0.5021881382283171,-0.4928684392808929,-0.3585911130814267,-0.4251258489850259
605,50.594166666666666,0.0359202668115351,0.0404993016520212,-0.0092036461558468,-0.0392313986093516,-0.040384123671845,50.59444444444444,-0.4249518160291829,-0.2525460427752978,-0.7086468877997489,-0.6164317698891,50.59444444444444,-0.6507604154775324,-0.5040421585490737,-0.4966820402305774,-0.3612407163046717,-0.4278522013859525
606,50.6775,0.0406847455140272,0.0558690039030478,-0.0130918349190103,-0.0447379108957657,-0.0491929379427132,50.67777777777778,-0.4303871279911315,-0.2566690054042834,-0.7065253206807737,-0.621991421187646,50.67777777777778,-0.6592230401357968,-0.5083767379471289,-0.4973696169611883,-0.3603390361544407,-0.4298362752921285
607,50.76083333333333,0.0442070858420872,0.0611624588901782,-0.0188444220578345,-0.0509214811953755,-0.0510665091789105,50.76111111111111,-0.4359185823697207,-0.2688382286321013,-0.707140418897964,-0.6296568269302776,50.76111111111111,-0.6506877330459119,-0.5119917448527185,-0.4869309942381283,-0.3602859108110627,-0.4304778960381746
608,50.84694444444444,0.0480870826178185,0.0801792516059789,-0.0222617895708863,-0.0577824959306762,-0.058605207059851,50.84444444444444,-0.4385466865630318,-0.26785419034818,-0.7106926511602305,-0.6412284803419375,50.84444444444444,-0.6345540882372254,-0.5144870440509602,-0.4823659931254439,-0.3588811750367827,-0.4349768854200492
609,50.930277777777775,0.0461245287347473,0.0805189650629604,-0.0223443214926233,-0.0655213431567737,-0.0670094030964942,50.93055555555555,-0.4530719504219051,-0.2767173718959583,-0.7153824874323422,-0.6477068765094618,50.92805555555555,-0.6542216972561752,-0.514462496681855,-0.4712744309858225,-0.3587246601757615,-0.4393330616950446
610,51.01361111111111,0.0443192151578209,0.0709811802935736,-0.0230924038933927,-0.0717384125613851,-0.078679470631351,51.013888888888886,-0.4612948862499386,-0.2884282580728853,-0.7178103989349259,-0.6612925123815825,51.013888888888886,-0.6300901491662884,-0.5111179602402843,-0.4674561214805953,-0.3610161941540806,-0.4433462395817911
611,51.09694444444444,0.0400709309234063,0.0689654763502142,-0.0319064248794303,-0.077834095464838,-0.0802157848384798,51.09722222222222,-0.46701600880349,-0.2949873371304204,-0.7231768581444672,-0.665785886768926,51.09722222222222,-0.6461590305481846,-0.5134532885760145,-0.4629108745697305,-0.3619556014797334,-0.4430162302602541
612,51.180277777777775,0.0367794631392943,0.0614714303052205,-0.0319867745928634,-0.0840087848200719,-0.0806187227234898,51.18055555555555,-0.4730358352916754,-0.3099951007740344,-0.7218823387933085,-0.676587500344013,51.18055555555555,-0.6518279254995687,-0.5144683318936922,-0.4672384965118419,-0.3627427032426342,-0.441742841371735
613,51.26361111111111,0.0370445969846927,0.062098617250872,-0.0405338452117094,-0.0892628752126368,-0.0840886631235373,51.263888888888886,-0.4779548853763695,-0.3144520441632079,-0.7261273158696506,-0.6854978556412602,51.263888888888886,-0.6280964156352413,-0.521162936752847,-0.4692387898641828,-0.3587773171146117,-0.4421258770188733
614,51.34694444444444,0.0348661157102348,0.0756466102993909,-0.0433480309498732,-0.0893967628606956,-0.0920259867073293,51.34722222222222,-0.485173681172207,-0.3281586659114322,-0.7341122656175523,-0.686517457056977,51.34722222222222,-0.6233640800870872,-0.5231369460678907,-0.471111553482649,-0.3544592573494114,-0.4439651377656428
615,51.430277777777775,0.0360438006379727,0.0631149805829438,-0.0454297280571525,-0.0920108456150198,-0.1004310759751212,51.43055555555555,-0.4918927472465798,-0.3451154680862089,-0.7430376655369313,-0.6974468108493671,51.43055555555555,-0.6256304955040851,-0.5203901991081177,-0.4790565825217799,-0.3553883347826976,-0.4448604206373533
616,51.51361111111111,0.0333774311613801,0.0709032972536381,-0.0515793348192325,-0.0967055229589935,-0.1073043152587184,51.513888888888886,-0.4979126106196399,-0.3531229562090494,-0.7505039943835604,-0.7078864251385307,51.513888888888886,-0.597495236052302,-0.5227225314977029,-0.4834736684347546,-0.3537643568320501,-0.4466115191206522
617,51.59694444444444,0.0280667847453513,0.0730111274835264,-0.0527972515576887,-0.0984811960086123,-0.1092460907214747,51.59722222222222,-0.5094338007642971,-0.3559816392554785,-0.7567117321690725,-0.7200368099064617,51.59722222222222,-0.6235578734148961,-0.5231337752157078,-0.4849625989733936,-0.3605871274969658,-0.4476182231635231
618,51.68305555555556,0.0305116369262036,0.0806380364646015,-0.0610838806299871,-0.1011382675124807,-0.1086567903582927,51.68055555555555,-0.5172568496062204,-0.3648920296550284,-0.7648613601609586,-0.7356984769970485,51.68055555555555,-0.6010179767921138,-0.5184237585960711,-0.4787231581881604,-0.3620564473588584,-0.4436803191752823
619,51.76638888888888,0.025111761311674,0.0915835874088009,-0.073239626429483,-0.110077141851817,-0.1165368039956252,51.766666666666666,-0.5331822915238387,-0.3780546432912428,-0.7687533608825661,-0.7438719401160735,51.76416666666667,-0.6030751129012915,-0.5231923063276174,-0.4757551264281601,-0.3611721135810606,-0.4507975900265886
620,51.84972222222222,0.0204669295809206,0.0820473415480018,-0.0792648953854224,-0.1180982250404501,-0.1152865232914741,51.85,-0.5366106633483376,-0.3882699995016753,-0.7775882181131024,-0.7459577148312134,51.85,-0.6219288459768577,-0.5274392394540515,-0.4664582803411382,-0.3581339199088162,-0.4471698150494306
621,51.93305555555556,0.0171769114845226,0.0766288581340274,-0.08716009596294,-0.1234019247248191,-0.125706341735388,51.93333333333333,-0.5415425043636615,-0.386338621077893,-0.7777664168876319,-0.7461563185720412,51.93333333333333,-0.6213787377703286,-0.5365643753739626,-0.4854323928734828,-0.3597416566692922,-0.4459967700371366
622,52.01638888888888,0.0160414748444803,0.0655276944386413,-0.0961256386630619,-0.1297886501839739,-0.126596654648468,52.016666666666666,-0.5401783563065172,-0.4018610342654699,-0.7826884434970768,-0.7464682706300239,52.016666666666666,-0.5794243475503125,-0.5323675278408208,-0.486077233270223,-0.3597951107715679,-0.4462782272443722
623,52.09972222222222,0.0156603855542157,0.0607434057535511,-0.1019619360227018,-0.135658812329576,-0.1281578591833625,52.1,-0.5461187633663678,-0.3920377687639922,-0.7883547854882161,-0.7556940921585227,52.1,-0.5844652321025042,-0.543248506962977,-0.4817925670750315,-0.3624940657066432,-0.4442139553871361
624,52.18305555555556,0.0126334075785722,0.0454755453904062,-0.1034694026146651,-0.1374128237059003,-0.1289903543242696,52.18333333333333,-0.5531642721854324,-0.3774693577270562,-0.7959659316636882,-0.7618343061727928,52.18333333333333,-0.5811009457296935,-0.5470071192036683,-0.4909781561302206,-0.3610383015474306,-0.4432037196427648
625,52.26638888888888,0.0079603029538138,0.0403236646807995,-0.1074484550476456,-0.1412510984898305,-0.1298945408869361,52.266666666666666,-0.5591154318586943,-0.3819563377622683,-0.7993223720819893,-0.7620894375499848,52.266666666666666,-0.6029310402517555,-0.5550431673810109,-0.4874337585767454,-0.3584275949487627,-0.4396472816499288
626,52.34972222222222,0.0006408317876257,0.0114873129762663,-0.1106995119662276,-0.1545740524908607,-0.141870821518657,52.35,-0.5657727939338927,-0.384699248931247,-0.8014245980574739,-0.7604600130291431,52.35,-0.5817550650056565,-0.559956450668005,-0.4955591288542011,-0.3524617191473882,-0.4385443995086397
627,52.43305555555556,-0.002125247740886,0.0045660376482846,-0.1144229940508854,-0.1645821031510977,-0.1467196006982795,52.43333333333333,-0.5745369124115255,-0.3950986347496206,-0.8072731021603525,-0.7649465612112091,52.43333333333333,-0.5751725668454523,-0.5657467645925336,-0.4987540177008292,-0.3519404439619731,-0.4432948277802403
628,52.51916666666666,0.0022618206188074,0.0015593840882747,-0.1188193240179835,-0.1756756695452587,-0.151241284736197,52.516666666666666,-0.5860083437448501,-0.4135550421870272,-0.8102683782166954,-0.7697496125590148,52.516666666666666,-0.5819830901422923,-0.5676139010373579,-0.4952181721535065,-0.3502635357930992,-0.4440983174874121
629,52.6025,0.0030017911886538,0.0040668957076002,-0.127688926619776,-0.1844551723806732,-0.1516362817743528,52.602777777777774,-0.5851876468398829,-0.4326690216671164,-0.813210921308432,-0.77266969939729,52.60027777777778,-0.5757861767844107,-0.567757648240126,-0.4917513355477568,-0.3472307576232654,-0.4497546161141723
630,52.68583333333333,-0.0037055836379768,-0.0085118860624333,-0.1320322286444054,-0.1941210339972791,-0.1585050017862398,52.68611111111111,-0.5862753830553974,-0.4366411270675467,-0.8097012277733464,-0.7725073559126577,52.68611111111111,-0.5729813661771365,-0.5645777907933673,-0.4955532475177431,-0.3522418690168879,-0.4498634676058752
631,52.76916666666666,-0.011660553396294,-0.020177421770578,-0.1402496589159064,-0.2040736783676298,-0.1660478565769001,52.769444444444446,-0.5880721162029288,-0.437271915719989,-0.8089397952050817,-0.7790631181536356,52.769444444444446,-0.5729681952428844,-0.5588741096444921,-0.5070236439962683,-0.3494966261202975,-0.448624612369208
632,52.8525,-0.0062633695500848,-0.0289301739456418,-0.150541648294202,-0.2173135310968852,-0.1746652597829257,52.852777777777774,-0.5933784125467689,-0.4467619484101237,-0.8121271224531385,-0.7863375240306363,52.852777777777774,-0.5625461984211593,-0.558446382095794,-0.5069622572147817,-0.3469947816617471,-0.4448377872721976
633,52.93583333333333,-0.0113142854917164,-0.0363706070964916,-0.1635086296751053,-0.22704101942282,-0.1769576268724552,52.93611111111111,-0.5959948408039695,-0.4561117893776423,-0.8188637096228789,-0.7973311133159666,52.93611111111111,-0.567514907668561,-0.5554943818044485,-0.5075688157033709,-0.3457360849514012,-0.4409027256442054
634,53.01916666666666,-0.0144135565421335,-0.042099187712049,-0.1659510379903197,-0.2302565722158173,-0.1851253751451782,53.019444444444446,-0.6061219721443392,-0.4697220063162455,-0.829350058075518,-0.7994444276438276,53.019444444444446,-0.5716738524587717,-0.560017878782515,-0.502843044290766,-0.3475202818813429,-0.4378191572759299
635,53.1025,-0.0163614399508618,-0.0451163842612952,-0.1716693102074374,-0.2309606199788735,-0.1837689237323327,53.102777777777774,-0.6117603801904486,-0.4797931703736463,-0.8339866704281323,-0.8068780105103167,53.102777777777774,-0.5944225597825694,-0.5558166393969334,-0.5015846641043407,-0.3483471149255748,-0.4395868084194068
636,53.18583333333333,-0.015958194896004,-0.048422667193269,-0.1780638853299423,-0.2403535948475943,-0.1882886935967065,53.18611111111111,-0.6199106410176249,-0.4911258561515677,-0.8425740505536548,-0.819432407273423,53.18611111111111,-0.5847605541478227,-0.5546904263695258,-0.4995933925701058,-0.3456163231400128,-0.442405401788004
637,53.26916666666666,-0.0242040824842418,-0.0618185089370654,-0.1777352043972054,-0.2478359305901981,-0.1932851075326358,53.269444444444446,-0.6281733331539548,-0.5041206417057418,-0.8517127035808769,-0.8223081651530323,53.269444444444446,-0.6046873575794867,-0.553638998776997,-0.496268943412719,-0.3437276421624901,-0.43987465655643
638,53.35527777777778,-0.032099365750836,-0.0695043839018358,-0.1872837104844894,-0.2630080626075134,-0.1987585901660072,53.352777777777774,-0.6283490375802829,-0.5085781085459138,-0.858003135894447,-0.8339058332309248,53.352777777777774,-0.5974024896196053,-0.5526621120509363,-0.4940110266554745,-0.3412808042127565,-0.4397942883607258
639,53.43861111111111,-0.0360443096596266,-0.0826807684767913,-0.1995098487029481,-0.2738704279329804,-0.2047095679542554,53.43888888888889,-0.6342383377302131,-0.5164988416358364,-0.858445855134872,-0.8314259624507754,53.436388888888885,-0.5631054673273146,-0.5489595179778117,-0.488819348620313,-0.3358755380924813,-0.4399640092982718
640,53.52194444444444,-0.038039181103032,-0.1125481410311993,-0.2146140661996214,-0.27702346523265,-0.2115384691863643,53.52222222222222,-0.6446418194901098,-0.5220834293932762,-0.8616413701985166,-0.8334691056181522,53.52222222222222,-0.5677958052788423,-0.5475309646989737,-0.4870936119278155,-0.3393115691852481,-0.4401835279277831
641,53.60527777777777,-0.0408842489020504,-0.1155069819143835,-0.2169968121574432,-0.2856676148051847,-0.2200457239828661,53.605555555555554,-0.6445600711990942,-0.5293324636900075,-0.8631901912376057,-0.8308358174005185,53.605555555555554,-0.5424730155675033,-0.5439761967106593,-0.4894335154972037,-0.331388619456558,-0.4318525492693105
642,53.68861111111111,-0.0327797838062567,-0.113757773455727,-0.2204585377952334,-0.2942033185818574,-0.2232317642958436,53.68888888888889,-0.6515936836490464,-0.5282465398518172,-0.861892829660217,-0.8341266543272332,53.68888888888889,-0.5317366078037022,-0.5448949548639843,-0.4858387545463403,-0.3309064074538295,-0.4217707748042424
643,53.77194444444444,-0.0373260584938073,-0.1173009999646682,-0.2293996963677047,-0.3014310201265537,-0.2308970239089292,53.77222222222222,-0.6597432500846058,-0.5102262566585005,-0.8577497981302926,-0.8365421747895494,53.77222222222222,-0.521386089114936,-0.5432869763649474,-0.475509020591732,-0.3344646483063987,-0.4205379024753004
644,53.85527777777777,-0.0437233475714357,-0.1197371477307034,-0.232220743165458,-0.3075511646357686,-0.2388419384373021,53.855555555555554,-0.6678093662031703,-0.5200722163438645,-0.8623616105676277,-0.8372829390406139,53.855555555555554,-0.542420964145792,-0.5411519947744303,-0.4544440014485262,-0.3376630537255155,-0.4151536266865467
645,53.93861111111111,-0.0457719275744547,-0.1270667050233861,-0.2383221355149841,-0.3149641989386086,-0.2484669453276922,53.93888888888889,-0.6733926301548984,-0.5279850245957272,-0.8579287821478753,-0.8431495091954674,53.93888888888889,-0.5300407350579436,-0.5280897400081944,-0.4532433812305111,-0.3255013320043499,-0.4134176383033757
646,54.02194444444444,-0.0406720769667562,-0.1344901620923285,-0.2393043327786644,-0.3190705714967922,-0.2451724838583784,54.02222222222222,-0.6814936425427048,-0.5465652905559153,-0.8546518293025482,-0.8415424492310485,54.02222222222222,-0.4812449015301566,-0.5318999383368856,-0.4545068403501192,-0.3271791880179867,-0.4105296246525198
647,54.10527777777777,-0.0418240761408107,-0.1396080111671994,-0.2437677963547703,-0.3222707324046489,-0.2573589951391893,54.105555555555554,-0.6817130064222645,-0.5476136268202685,-0.859731269719019,-0.8392623249861868,54.105555555555554,-0.4796329607582864,-0.5293823123860348,-0.4582340555184202,-0.3330963232234282,-0.4032892695220492
648,54.19138888888889,-0.0442282074176678,-0.1436207464577227,-0.253512989677463,-0.325165133389119,-0.2638269221115014,54.18888888888889,-0.680051327302011,-0.5497306494386351,-0.858567622340515,-0.8359097041616088,54.18888888888889,-0.4890044074552789,-0.5289365811360525,-0.4552246997451305,-0.3322524356595934,-0.396496253161366
649,54.27472222222222,-0.0384847550469551,-0.1535288641536828,-0.2645403782167922,-0.3309542278097528,-0.2661767095482413,54.275,-0.6853092131431371,-0.5501169779148751,-0.8565614073661223,-0.8348851563199333,54.2725,-0.4851587338511702,-0.5381624599222297,-0.4528784423386042,-0.3334472199473188,-0.3935502522812133
650,54.35805555555555,-0.0413940052068802,-0.1527328624249201,-0.273850429478697,-0.341638470658713,-0.2744088040538845,54.35833333333333,-0.6862872743595936,-0.5541732352068578,-0.8585131462507858,-0.8341892528856756,54.35833333333333,-0.4892954296930835,-0.5334596604347424,-0.4427949489058391,-0.330880367289358,-0.3876509400536678
